bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,state,source
2.0,2.0,1,0,1260,775,IN,RentLingo
1.0,2.0,1,1,1204,775,CO,RentDigs.com
1.0,1.0,1,0,1181,775,NJ,RentDigs.com
1.0,1.0,1,0,1120,775,NJ,RentDigs.com
1.0,2.0,1,1,1050,775,NC,RentLingo
1.0,1.0,1,0,1050,775,MN,RentLingo
1.0,1.0,1,1,1039,775,TX,RentLingo
1.0,1.0,1,0,1000,775,TX,RentLingo
1.0,1.0,1,0,999,775,UT,RentLingo
1.0,1.0,0,1,999,775,GA,RentDigs.com
1.0,1.0,1,0,989,775,MN,RentLingo
1.0,2.0,1,0,960,775,OH,RentLingo
1.0,1.0,1,1,875,775,OH,RentLingo
1.0,2.0,1,1,850,775,NE,RentLingo
1.0,1.0,1,0,840,775,NY,RentLingo
1.0,1.0,1,1,814,775,TX,RentLingo
1.0,2.0,1,1,780,775,IA,RentLingo
1.0,1.0,1,1,698,775,VA,RentLingo
1.0,1.0,1,0,2707,776,TX,RentLingo
1.0,1.0,1,1,1822,776,WA,RentLingo
1.0,1.0,1,0,1526,776,NJ,RentDigs.com
1.0,1.0,1,1,1497,776,MD,RentDigs.com
1.0,1.0,1,0,1438,776,TX,RentDigs.com
1.0,1.0,1,0,1416,776,TX,RentDigs.com
1.0,1.0,1,0,1400,776,NJ,RentDigs.com
1.0,1.0,1,0,1269,776,PA,RentDigs.com
1.0,1.0,1,0,1249,776,TX,RentDigs.com
1.0,1.0,1,0,1225,776,TX,RentLingo
1.0,2.0,1,1,1130,776,AL,RentLingo
1.0,1.0,1,1,1100,776,OR,RentLingo
1.0,1.0,1,0,835,776,ND,RentLingo
1.0,1.0,1,0,805,776,ND,RentLingo
1.0,1.0,1,0,2221,777,CA,RentDigs.com
1.0,1.0,1,0,2100,777,CA,RentLingo
1.0,1.0,1,0,2000,777,MA,RentLingo
1.0,1.0,1,0,1913,777,MD,RentDigs.com
1.0,1.0,1,0,1554,777,TX,RentLingo
1.0,1.0,1,0,1447,777,NH,RentDigs.com
1.0,1.0,1,1,1019,777,TX,RentLingo
1.0,1.0,1,0,850,777,TX,RentLingo
1.0,2.0,1,1,835,777,CO,RentLingo
1.0,1.0,1,1,820,777,OK,RentLingo
1.0,1.0,1,0,720,777,SD,RentLingo
1.0,1.0,1,0,1435,778,MD,RentDigs.com
1.0,1.0,1,0,1120,778,TX,RentLingo
1.0,1.0,1,0,1109,778,NV,RentDigs.com
1.0,2.0,1,1,2595,779,WA,RentLingo
1.0,1.0,1,1,2123,779,NJ,RentDigs.com
1.0,1.0,1,0,2123,779,NJ,RentDigs.com
1.0,1.0,1,0,1907,779,TN,RentLingo
1.0,1.0,1,1,1691,779,WI,RentLingo
1.0,1.0,1,1,1610,779,VA,RentLingo
1.0,1.0,1,0,1222,779,TX,RentLingo
1.0,1.0,1,1,1068,779,TX,RentDigs.com
1.0,1.0,1,0,2170,780,TN,RentLingo
1.0,2.0,1,0,2150,780,CA,RentLingo
1.0,1.0,1,1,2050,780,WA,RentDigs.com
1.0,2.0,1,1,1700,780,CA,RentLingo
1.0,1.0,1,0,1652,780,WA,RentDigs.com
1.0,1.0,1,1,1605,780,MD,RentDigs.com
1.0,1.0,1,0,1581,780,WA,RentDigs.com
1.0,1.0,1,0,1421,780,TX,RentLingo
1.0,1.0,1,1,1356,780,VA,RentLingo
1.0,1.0,1,1,1315,780,AK,RentLingo
1.0,2.0,0,1,1295,780,NH,RentDigs.com
1.0,1.0,1,1,1245,780,MD,RentDigs.com
1.0,1.0,1,1,1190,780,WA,RentLingo
1.0,1.0,1,1,1161,780,FL,RentLingo
1.0,1.0,1,1,1149,780,MN,RentLingo
2.0,2.0,1,1,1138,780,FL,RentLingo
1.0,1.0,1,1,1089,780,FL,RentLingo
1.0,2.0,1,0,1060,780,CO,RentDigs.com
1.0,1.0,1,1,1030,780,MN,RentLingo
1.0,1.0,1,1,1017,780,GA,RentDigs.com
1.0,1.0,1,1,990,780,IA,RentLingo
1.0,1.0,1,0,970,780,MI,RentLingo
1.0,2.0,1,0,950,780,CO,RentDigs.com
1.0,1.0,1,1,855,780,GA,RentLingo
1.0,1.0,1,1,848,780,OH,RentLingo
1.0,1.0,1,0,821,780,NC,RentDigs.com
1.0,2.0,1,1,784,780,MO,RentLingo
1.0,1.0,1,1,780,780,MI,RentLingo
1.0,1.0,1,1,755,780,PA,RentLingo
1.0,2.0,1,1,740,780,SD,RentLingo
1.0,2.0,1,1,695,780,IA,RentLingo
1.0,2.0,1,1,695,780,IA,RentLingo
1.0,1.0,1,0,661,780,OH,RentDigs.com
1.0,2.0,1,1,550,780,IA,RentLingo
1.0,1.0,0,0,1754,781,MD,RentDigs.com
1.0,1.0,1,1,1450,781,TX,RentLingo
1.0,1.0,1,1,1440,781,CA,RentLingo
1.0,1.0,1,1,1068,781,NC,RentDigs.com
1.0,1.0,1,1,919,781,TX,RentLingo
1.0,1.0,1,1,765,781,NE,RentLingo
1.0,1.0,1,0,2385,782,WA,RentDigs.com
1.0,1.0,1,1,2015,782,NJ,RentLingo
1.0,1.0,1,0,1385,782,MD,RentDigs.com
1.0,1.0,1,1,1374,782,TX,RentLingo
1.0,1.0,1,1,1290,782,TX,RentLingo
1.0,1.0,1,1,1225,782,NV,RentLingo
1.0,1.0,1,1,1199,782,FL,RentLingo
1.0,2.0,1,1,1100,782,NM,RentLingo
1.0,1.0,1,1,1100,782,TX,RentLingo
1.0,1.0,1,0,925,782,TX,RentDigs.com
1.0,1.0,1,0,860,782,ND,RentLingo
1.0,1.0,1,0,2505,783,NJ,RentDigs.com
1.0,2.0,1,0,2245,783,CA,RentLingo
1.0,1.0,1,1,2225,783,IL,RentLingo
1.0,1.0,1,1,2220,783,NY,RentLingo
1.0,1.0,1,1,1744,783,CA,RentLingo
1.0,1.0,1,0,1395,783,CA,RentDigs.com
1.0,1.0,1,1,980,783,TX,RentDigs.com
1.0,1.0,1,0,899,783,NC,RentDigs.com
2.0,2.0,1,0,650,783,OH,RentDigs.com
1.0,2.0,1,0,2497,784,CA,RentDigs.com
1.0,1.0,1,0,1450,784,MI,RentLingo
1.0,1.0,1,0,1400,784,OH,RentDigs.com
1.0,1.0,1,0,1400,784,OH,RentDigs.com
1.0,1.0,1,0,1350,784,OH,RentDigs.com
1.0,1.0,1,1,1245,784,CO,RentLingo
1.0,1.0,1,1,1203,784,TX,RentLingo
1.0,1.0,1,0,1190,784,VA,RentDigs.com
1.0,1.0,1,1,1185,784,NJ,RentDigs.com
1.0,1.0,1,1,1108,784,TX,RentDigs.com
1.0,1.0,1,1,1100,784,TX,RentDigs.com
1.0,1.0,1,1,1073,784,NC,RentLingo
1.0,1.0,1,0,1050,784,TX,RentDigs.com
1.0,1.0,1,0,1050,784,TX,RentDigs.com
1.0,1.0,1,0,1050,784,TX,RentDigs.com
1.0,1.0,1,0,1020,784,TX,RentDigs.com
1.0,1.0,1,1,885,784,KS,RentLingo
1.0,1.0,1,1,870,784,KS,RentLingo
1.0,2.0,1,0,850,784,NC,RentDigs.com
1.0,2.0,1,1,690,784,IN,RentLingo
1.0,2.0,1,1,585,784,KY,RentLingo
1.0,1.0,1,0,1985,785,NJ,RentDigs.com
1.0,1.0,1,1,1945,785,CO,RentLingo
1.0,1.0,1,0,1850,785,CA,Listanza
1.0,1.0,1,1,1764,785,NC,RentDigs.com
1.0,1.0,1,0,1570,785,MD,RentDigs.com
1.0,1.0,1,1,1475,785,GA,RentDigs.com
1.0,1.0,1,1,1350,785,MN,RentLingo
1.0,1.0,1,0,1199,785,IL,RentLingo
1.0,1.0,1,1,1148,785,MD,RentDigs.com
1.0,1.0,1,0,998,785,TX,RentLingo
1.0,1.0,1,1,973,785,NC,RentDigs.com
1.0,1.0,1,1,949,785,TN,RentLingo
1.0,2.0,1,1,900,785,IA,RentLingo
1.0,1.0,1,1,812,785,IN,RentLingo
1.0,1.0,1,1,700,785,IA,RentLingo
1.0,2.0,1,0,1875,786,NJ,RentLingo
1.0,1.0,1,1,1681,786,TX,RentLingo
1.0,1.0,1,1,1500,786,WI,RentLingo
1.0,1.0,1,0,1366,786,FL,RentDigs.com
1.0,1.0,1,1,1285,786,TX,RentLingo
1.0,1.0,1,1,1255,786,WA,RentLingo
1.0,2.0,1,0,763,786,LA,RentLingo
1.0,1.0,1,1,733,786,AR,RentLingo
1.0,2.0,1,0,1495,787,CO,RentDigs.com
1.0,1.0,1,1,1225,787,AZ,RentLingo
1.0,1.0,1,1,1159,787,PA,RentDigs.com
1.0,1.0,1,1,1055,787,GA,RentDigs.com
1.0,1.0,0,0,1022,787,PA,RentDigs.com
1.0,1.0,1,0,947,787,TX,RentLingo
1.0,1.0,1,1,1650,788,CA,RentLingo
1.0,1.0,1,0,1634,788,CO,RentDigs.com
1.0,1.0,1,0,1457,788,MD,RentDigs.com
1.0,1.0,1,1,1273,788,TX,RentLingo
1.0,1.0,1,1,1250,788,MN,RentLingo
1.0,1.0,1,1,897,788,TX,RentDigs.com
1.0,1.0,1,0,887,788,TX,RentDigs.com
1.0,1.0,1,0,872,788,TX,RentDigs.com
1.0,1.0,0,1,865,788,OH,RentDigs.com
1.0,2.0,1,1,685,788,OH,RentDigs.com
1.0,1.0,1,1,2290,789,CA,RentLingo
2.0,2.0,1,1,1650,789,FL,RentLingo
1.0,1.0,1,1,1255,789,TX,RentLingo
1.0,1.0,1,0,1245,789,MD,RentDigs.com
1.0,2.0,1,1,1035,789,NJ,RentDigs.com
1.0,1.0,1,0,919,789,OK,RentDigs.com
1.0,1.0,1,1,909,789,OK,RentDigs.com
2.0,2.0,1,1,895,789,TX,RentLingo
1.0,1.0,1,0,889,789,OK,RentDigs.com
1.0,1.0,1,0,874,789,OK,RentDigs.com
1.0,1.0,1,0,809,789,OK,RentDigs.com
1.0,1.0,1,1,730,789,SD,RentLingo
1.0,1.0,1,1,2285,790,TX,RentLingo
1.0,2.0,1,1,1999,790,WA,RentLingo
1.0,2.0,1,0,1850,790,CA,RentDigs.com
1.0,1.0,1,1,1525,790,MN,RentLingo
1.0,1.0,1,0,1500,790,OH,RentDigs.com
1.0,1.0,1,0,1470,790,WA,RentDigs.com
1.0,1.0,1,0,1399,790,WA,RentLingo
1.0,1.0,1,0,1359,790,MD,RentDigs.com
1.0,1.0,1,1,1319,790,GA,RentDigs.com
1.0,1.0,1,0,1316,790,GA,RentDigs.com
1.0,1.0,1,0,1280,790,MD,RentDigs.com
1.0,1.0,1,0,1250,790,MN,RentLingo
1.0,1.0,0,0,1250,790,MD,RentDigs.com
1.0,1.0,1,0,1219,790,FL,RentDigs.com
1.0,1.0,1,1,1095,790,FL,RentLingo
1.0,1.0,1,1,1055,790,CO,RentLingo
1.0,1.0,1,1,1045,790,MO,RentLingo
1.0,1.0,0,0,955,790,TX,RentDigs.com
1.0,1.0,1,0,860,790,NJ,RentDigs.com
1.0,1.0,1,1,845,790,PA,RentLingo
1.0,1.0,1,1,800,790,MO,RentLingo
1.0,1.0,1,0,725,790,WA,RentLingo
1.0,1.0,1,1,719,790,OK,RentDigs.com
1.0,1.0,1,1,625,790,TX,RentLingo
1.0,1.0,1,0,575,790,MI,RentLingo
2.0,2.0,1,1,1930,791,CO,RentDigs.com
1.0,2.0,1,1,1370,791,MO,RentLingo
1.0,1.0,1,1,1190,791,WI,RentLingo
1.5,1.0,1,1,1075,791,CO,RentDigs.com
1.0,1.0,1,0,989,791,TX,RentLingo
1.0,1.0,1,1,780,791,OK,RentLingo
1.0,1.0,1,1,700,791,TX,RentLingo
1.0,1.0,1,0,2552,792,MA,RentDigs.com
2.0,3.0,1,0,2084,792,TX,RentDigs.com
2.0,2.0,1,0,1612,792,MN,RentLingo
1.0,1.0,1,0,1401,792,TX,RentDigs.com
1.0,1.0,0,0,1365,792,NJ,RentDigs.com
1.0,1.0,1,0,1130,792,TX,RentLingo
1.0,1.0,1,1,980,792,GA,RentDigs.com
1.0,1.0,1,1,954,792,KS,RentLingo
1.0,1.0,1,1,944,792,TX,RentDigs.com
1.0,1.0,1,1,925,792,WI,RentLingo
1.0,2.0,1,1,795,792,IN,RentLingo
1.0,2.0,1,1,740,792,IA,RentLingo
1.0,2.0,1,1,695,792,IN,RentLingo
1.0,2.0,1,0,595,792,MI,RentLingo
1.0,1.0,1,1,545,792,MO,RentLingo
1.0,1.0,1,0,1333,793,TX,RentDigs.com
1.0,1.0,1,0,959,793,TX,RentLingo
1.0,2.0,1,1,760,793,TX,RentDigs.com
1.0,1.0,1,1,1999,794,WA,RentLingo
1.0,2.0,1,0,1796,794,TX,RentLingo
1.0,1.0,1,1,1530,794,CO,RentLingo
1.0,1.0,1,0,1430,794,CO,RentDigs.com
1.0,1.0,1,1,1070,794,GA,RentLingo
1.0,1.0,1,0,1018,794,PA,RentLingo
1.0,1.0,1,1,995,794,MN,RentLingo
1.0,1.0,1,1,2470,795,CA,RentLingo
2.0,2.0,1,1,2050,795,WA,RentLingo
1.0,1.0,1,1,1370,795,WI,RentLingo
1.0,1.0,1,1,1355,795,TX,RentLingo
1.0,2.0,1,1,1217,795,MD,RentDigs.com
1.0,1.0,1,1,1100,795,LA,RentLingo
1.0,1.0,1,1,1010,795,IN,RentLingo
1.0,1.0,1,0,1007,795,TX,RentDigs.com
1.0,1.0,1,0,999,795,TX,RentLingo
1.0,2.0,1,1,750,795,TX,RentLingo
1.0,1.0,1,1,1775,796,TX,RentLingo
1.0,1.0,1,1,1463,796,CO,RentDigs.com
1.0,1.0,1,1,1440,796,GA,RentLingo
1.0,1.0,1,1,1395,796,NJ,RentDigs.com
2.0,2.0,1,0,1330,796,TX,RentLingo
1.0,1.0,1,1,1205,796,TX,RentDigs.com
1.0,2.0,1,0,1115,796,WI,RentLingo
1.0,1.0,1,0,1060,796,NV,RentDigs.com
1.0,2.0,1,1,945,796,MD,RentLingo
1.0,1.0,1,0,894,796,TX,RentLingo
1.0,1.0,1,0,1610,797,MD,RentDigs.com
1.0,1.0,1,1,1522,797,MD,RentDigs.com
1.0,1.0,1,1,1483,797,FL,RentDigs.com
1.0,1.0,1,0,1380,797,TX,RentDigs.com
1.0,1.0,1,1,1346,797,NC,RentLingo
1.0,1.0,1,1,1247,797,GA,RentDigs.com
1.0,1.0,1,1,1202,797,GA,RentDigs.com
1.0,1.0,1,0,1003,797,TX,RentLingo
1.0,1.0,1,1,980,797,IN,RentLingo
1.0,1.0,1,0,940,797,OK,RentDigs.com
1.0,1.0,1,0,890,797,OK,RentDigs.com
1.0,1.0,1,0,880,797,OK,RentDigs.com
1.0,1.0,1,1,825,797,LA,RentLingo
1.0,1.0,1,0,2355,798,NJ,RentDigs.com
1.0,1.0,1,1,2095,798,CA,RentLingo
1.0,1.0,1,0,1955,798,TN,RentLingo
1.0,1.0,1,0,1240,798,NC,RentDigs.com
1.0,1.0,1,1,935,798,MN,RentLingo
1.0,1.0,1,1,845,798,TX,RentLingo
1.0,2.0,1,1,750,798,IL,RentLingo
1.0,1.0,1,1,1299,799,TX,RentLingo
1.0,1.0,1,1,1064,799,KS,RentLingo
1.0,1.0,1,1,1039,799,UT,RentLingo
1.5,1.0,1,1,2700,800,CA,RentLingo
1.0,1.0,1,0,2655,800,CA,RentDigs.com
1.0,1.0,1,0,2600,800,CA,RentLingo
1.0,1.0,1,1,2550,800,NJ,RentDigs.com
1.0,1.0,1,0,2300,800,NY,RentLingo
1.0,1.0,1,0,2221,800,CA,RentDigs.com
1.0,1.0,1,1,2205,800,VA,RentLingo
1.0,2.0,1,0,2195,800,CA,RentLingo
1.0,2.0,1,1,2105,800,NJ,RentDigs.com
2.0,2.0,1,0,2000,800,SC,RentLingo
1.5,2.0,1,1,1995,800,CA,RentLingo
1.0,1.0,1,0,1995,800,MN,RentLingo
1.5,2.0,1,1,1975,800,CA,RentLingo
1.0,2.0,1,1,1975,800,CA,RentLingo
1.0,2.0,1,1,1950,800,CA,RentLingo
1.0,1.0,1,1,1918,800,WA,RentDigs.com
1.5,2.0,1,0,1900,800,CA,RentDigs.com
1.0,2.0,1,0,1885,800,NJ,RentDigs.com
1.0,1.0,1,0,1825,800,CA,RentDigs.com
1.0,1.0,1,1,1795,800,WA,RentLingo
1.0,1.0,1,0,1795,800,CA,ListedBuy
1.0,2.0,1,1,1795,800,OR,RentLingo
1.0,1.0,1,1,1785,800,CA,RentLingo
1.5,1.0,1,0,1750,800,PA,RentLingo
1.0,1.0,1,1,1750,800,MN,RentLingo
1.5,2.0,1,0,1750,800,PA,RentLingo
1.0,1.0,1,0,1719,800,MA,ListedBuy
1.0,2.0,1,1,1700,800,PA,RentLingo
1.0,1.0,1,1,1699,800,GA,RentLingo
1.0,1.0,1,1,1695,800,MN,RentLingo
1.0,2.0,1,1,1675,800,CA,RentLingo
1.0,1.0,1,0,1657,800,WA,RentDigs.com
1.0,2.0,1,1,1600,800,VT,RentDigs.com
1.0,1.0,1,0,1600,800,NJ,RentDigs.com
1.0,2.0,1,0,1599,800,CO,RentDigs.com
1.0,1.0,1,0,1595,800,NJ,RentLingo
1.0,2.0,1,1,1595,800,IL,RentLingo
1.0,2.0,1,1,1585,800,WA,RentLingo
2.0,2.0,1,0,1575,800,MD,RentLingo
1.0,1.0,1,0,1555,800,NJ,RentDigs.com
1.0,2.0,1,0,1550,800,WI,RentLingo
1.0,2.0,1,0,1550,800,CA,ListedBuy
1.0,2.0,1,1,1486,800,IL,RentLingo
1.0,2.0,1,1,1470,800,WI,RentLingo
1.0,2.0,1,1,1465,800,MD,RentLingo
1.0,2.0,1,1,1450,800,UT,RentLingo
1.0,1.0,1,1,1427,800,MD,RentLingo
1.0,2.0,1,1,1425,800,GA,RentLingo
1.0,1.0,1,1,1400,800,PA,RentLingo
1.0,1.0,1,1,1400,800,NC,RentDigs.com
1.0,1.0,0,1,1375,800,MD,RentDigs.com
1.0,1.0,1,0,1365,800,MN,RentLingo
1.0,2.0,1,1,1365,800,GA,RentLingo
1.0,1.0,1,0,1360,800,TX,RentDigs.com
1.0,1.0,1,1,1350,800,NY,RentLingo
1.0,1.0,1,1,1314,800,CO,RentDigs.com
1.0,2.0,1,1,1300,800,TX,RentLingo
1.0,1.0,1,0,1300,800,NJ,RentDigs.com
2.0,1.0,1,0,1295,800,MN,RentLingo
1.0,2.0,1,1,1269,800,AZ,RentLingo
1.0,2.0,1,0,1264,800,FL,RentDigs.com
1.0,1.0,1,1,1250,800,MN,RentLingo
1.0,1.0,1,0,1250,800,FL,RentLingo
1.0,2.0,1,1,1250,800,MA,RentDigs.com
1.0,1.0,1,0,1245,800,MD,RentLingo
1.0,1.0,1,0,1225,800,IL,RentLingo
1.0,1.0,1,1,1219,800,MI,RentLingo
1.0,1.0,1,1,1199,800,FL,RentLingo
1.0,2.0,1,1,1195,800,OR,RentLingo
2.5,2.0,1,1,1194,800,NC,RentDigs.com
1.0,1.0,1,0,1185,800,MD,RentDigs.com
1.0,1.0,0,1,1185,800,GA,RentDigs.com
1.0,0.0,1,0,1150,800,RI,RentLingo
1.0,1.0,1,1,1139,800,FL,RentLingo
1.0,1.0,1,1,1125,800,WI,RentLingo
1.0,2.0,1,0,1100,800,CO,RentLingo
1.0,2.0,1,0,1100,800,WA,RentLingo
1.0,1.0,1,1,1070,800,MN,RentLingo
1.0,1.0,1,1,1065,800,WI,RentLingo
1.0,1.0,1,1,1050,800,IL,RentLingo
1.0,2.0,1,1,1049,800,NC,RentDigs.com
1.0,2.0,1,0,1030,800,MI,RentLingo
1.0,1.0,1,0,1030,800,NJ,RentDigs.com
1.0,2.0,1,1,1025,800,NY,RentLingo
1.0,2.0,1,0,1025,800,CO,RentDigs.com
1.0,1.0,0,0,1025,800,MD,RentDigs.com
1.0,2.0,1,1,1015,800,AK,RentLingo
1.0,2.0,1,1,1000,800,IN,RentLingo
1.0,2.0,1,0,999,800,TX,RentLingo
1.0,2.0,1,1,999,800,NC,RentLingo
1.0,1.0,1,0,990,800,PA,RentDigs.com
1.0,2.0,1,0,982,800,CT,RentDigs.com
1.0,1.0,1,1,979,800,AL,RentLingo
1.0,2.0,1,0,960,800,IN,RentLingo
1.0,1.0,1,1,960,800,MD,RentDigs.com
1.0,1.0,1,1,959,800,MI,RentLingo
1.0,1.0,1,0,950,800,PA,RentLingo
1.0,2.0,1,1,950,800,MO,RentLingo
1.0,2.0,1,1,950,800,KS,RentLingo
1.0,2.0,0,1,950,800,CT,RentDigs.com
1.0,1.0,1,0,940,800,MD,RentDigs.com
1.0,1.0,1,1,925,800,IL,RentLingo
1.0,2.0,1,1,925,800,TX,RentLingo
1.0,2.0,1,1,915,800,FL,RentLingo
1.0,2.0,1,1,900,800,MO,RentLingo
1.0,1.0,1,1,900,800,OK,RentDigs.com
1.0,1.0,1,1,895,800,AL,RentLingo
1.0,2.0,1,0,895,800,OK,RentDigs.com
1.0,1.0,1,0,892,800,NC,RentDigs.com
1.0,1.0,1,1,879,800,AR,RentLingo
1.0,2.0,1,1,875,800,IN,RentLingo
1.0,1.0,1,0,855,800,TX,RentLingo
1.0,1.0,1,1,854,800,OH,RentDigs.com
2.0,2.0,1,0,850,800,TX,RentDigs.com
1.0,1.0,0,0,850,800,CO,RentDigs.com
1.0,1.0,1,1,845,800,NE,RentLingo
1.0,1.0,1,1,845,800,NE,RentLingo
1.0,2.0,1,1,825,800,NE,RentLingo
1.0,1.0,1,1,815,800,GA,RentLingo
1.0,2.0,1,0,800,800,CO,RentDigs.com
1.0,2.0,1,0,800,800,CO,RentDigs.com
1.0,1.0,1,1,795,800,MO,RentLingo
1.0,1.0,1,1,790,800,MI,RentLingo
1.0,2.0,1,0,775,800,OH,RentLingo
1.0,1.0,1,1,775,800,MO,RentLingo
1.0,2.0,1,0,750,800,IA,RentLingo
1.0,1.0,1,1,750,800,KY,RentLingo
1.0,2.0,1,0,750,800,IA,RentLingo
1.0,1.0,1,0,750,800,IL,ListedBuy
1.0,2.0,1,1,749,800,OK,RentLingo
1.0,2.0,1,1,745,800,CO,RentDigs.com
1.0,1.0,1,1,729,800,TX,RentLingo
1.0,2.0,1,0,725,800,IA,RentLingo
1.0,2.0,1,0,725,800,IA,RentLingo
2.0,2.0,1,1,725,800,IL,RentLingo
1.0,1.0,1,0,725,800,PA,RentDigs.com
1.0,3.0,1,0,720,800,IA,RentLingo
1.0,2.0,1,0,720,800,NE,RentLingo
1.0,1.0,1,1,700,800,IN,RentLingo
1.0,1.0,1,0,700,800,GA,RentLingo
1.0,2.0,1,0,695,800,MO,ListedBuy
1.0,1.0,1,1,675,800,MO,RentLingo
1.0,2.0,1,1,675,800,IA,RentLingo
1.0,2.0,0,1,675,800,PA,RentDigs.com
1.0,2.0,1,0,660,800,MO,RentLingo
1.0,2.0,1,0,660,800,IA,RentLingo
1.0,2.0,1,1,650,800,NE,RentLingo
1.5,2.0,1,0,650,800,ND,RentLingo
1.0,2.0,1,1,630,800,MO,RentLingo
1.0,2.0,1,1,629,800,TX,RentLingo
1.0,2.0,1,0,625,800,ND,RentLingo
1.0,2.0,1,1,625,800,ND,RentLingo
1.0,1.0,1,1,580,800,TX,RentDigs.com
1.0,1.0,1,1,555,800,GA,RentDigs.com
1.0,1.0,1,0,550,800,MI,RentLingo
1.0,1.0,1,1,475,800,MO,RentLingo
1.0,1.0,1,1,910,801,OH,RentDigs.com
1.0,1.0,1,1,830,801,OK,RentLingo
1.0,2.0,1,0,760,801,IA,GoSection8
1.0,2.0,1,0,632,801,OK,GoSection8
1.0,1.0,1,1,1824,802,TX,RentLingo
1.0,2.0,1,0,1695,802,CA,RentLingo
1.0,1.0,1,1,1656,802,CO,RentLingo
1.0,3.0,1,1,1365,802,WI,RentLingo
1.0,1.0,1,0,1280,802,TX,RentLingo
1.0,1.0,1,0,1065,802,NC,RentDigs.com
1.0,1.0,1,0,985,802,TX,RentLingo
1.0,1.0,1,0,985,802,TX,RentLingo
1.0,1.0,1,1,975,802,TX,RentLingo
1.0,1.0,1,1,949,802,NC,RentDigs.com
1.0,1.0,1,0,695,802,ND,RentLingo
1.0,1.0,1,0,1795,803,NJ,RentDigs.com
1.0,1.0,1,1,1475,803,CA,RentLingo
2.0,2.0,1,0,1325,803,CA,ListedBuy
1.0,2.0,1,1,1180,803,WI,RentLingo
1.0,1.0,1,1,1175,803,MO,RentLingo
1.0,1.0,1,1,1079,803,CO,RentLingo
1.0,2.0,1,0,1025,803,TX,RentDigs.com
1.0,2.0,1,1,1025,803,TX,RentDigs.com
1.0,2.0,1,0,1025,803,TX,RentDigs.com
1.0,1.0,1,1,899,803,IN,RentLingo
1.0,1.0,1,1,2145,804,TX,RentLingo
1.0,1.0,1,1,1850,804,MA,RentLingo
1.0,1.0,1,1,1415,804,MD,RentLingo
1.0,2.0,1,1,1358,804,WA,RentDigs.com
1.0,2.0,0,1,1318,804,WA,RentDigs.com
1.0,1.0,1,1,1235,804,MD,RentDigs.com
1.0,2.0,1,1,725,804,IN,RentLingo
1.0,2.0,1,0,600,804,TX,ListedBuy
1.0,1.0,1,1,1860,805,MD,RentDigs.com
1.0,1.0,1,0,1730,805,MD,RentDigs.com
1.0,1.0,1,0,1730,805,MD,RentDigs.com
1.0,1.0,1,0,1710,805,CA,RentLingo
1.0,1.0,1,1,1545,805,CO,RentLingo
1.0,1.0,1,0,1394,805,MD,RentDigs.com
1.0,1.0,1,1,1322,805,MD,RentLingo
1.0,2.0,1,1,1025,805,CO,RentLingo
1.0,1.0,1,1,975,805,MO,RentLingo
1.5,2.0,1,0,563,805,TX,RentDigs.com
1.0,1.0,1,0,2338,806,DC,RealRentals
1.0,1.0,1,0,2249,806,DC,RealRentals
1.0,1.0,1,0,1500,806,TX,RentLingo
1.0,1.0,1,1,1400,806,TX,RentLingo
1.0,1.0,1,1,1110,806,FL,RentLingo
1.0,1.0,1,1,940,806,PA,RentLingo
1.0,1.0,1,1,939,806,NC,RentDigs.com
1.0,2.0,1,1,650,806,KS,RentLingo
1.0,2.0,1,0,595,806,MI,RentLingo
1.0,1.0,1,0,1110,807,NC,RentLingo
1.0,1.0,1,1,1095,807,ID,RentLingo
1.0,1.0,1,0,2457,808,WA,RentDigs.com
1.0,1.0,1,0,1649,808,CA,RentLingo
1.0,2.0,1,1,1325,808,WI,RentLingo
1.0,1.0,1,0,1295,808,MD,RentLingo
1.0,1.0,1,1,1205,808,GA,RentLingo
1.0,1.0,1,0,1080,808,OK,RentDigs.com
1.0,1.0,1,0,1055,808,OK,RentDigs.com
1.0,1.0,1,0,953,808,NC,RentDigs.com
1.0,1.0,1,1,830,808,NC,RentDigs.com
1.0,2.0,1,0,820,808,MO,GoSection8
2.0,3.0,1,0,400,808,IL,RentLingo
1.0,1.0,1,1,2195,809,CA,RentLingo
1.0,1.0,1,0,1247,809,WA,RentDigs.com
1.0,1.0,1,1,919,809,KY,RentLingo
1.0,1.0,1,1,911,809,TX,RentLingo
1.0,1.0,1,0,845,809,OH,RentDigs.com
1.0,1.0,1,0,830,809,OH,RentDigs.com
1.0,1.0,1,0,2095,810,NJ,RentDigs.com
1.0,1.0,1,1,1900,810,TX,RentLingo
1.0,1.0,1,1,1795,810,NJ,RentDigs.com
1.0,2.0,1,0,1550,810,MA,ListedBuy
1.0,2.0,1,1,1515,810,CA,RentLingo
1.0,1.0,1,0,1425,810,WA,RentLingo
1.0,2.0,1,0,1278,810,MD,RentDigs.com
1.0,1.0,1,1,1200,810,MN,RentLingo
1.0,1.0,1,1,1150,810,NY,RentLingo
1.0,1.0,1,1,855,810,OK,RentLingo
2.0,2.0,1,1,825,810,TX,RentLingo
1.0,2.0,1,1,774,810,OH,RentLingo
1.0,1.0,1,1,758,810,OK,RentDigs.com
1.0,1.0,1,1,731,810,OK,RentDigs.com
1.0,2.0,1,1,725,810,IA,RentLingo
